ID,Cluster
G006550,1
G004038,1
G000149,0
G000286,0
G012091,0
G008556,0
G012072,0
G009733,1
G006771,1
G004444,1
G007447,0
G000237,0
G001483,0
G010755,0
G007124,1
G011928,0
G009725,0
G003084,1
G012381,0
G010295,0
G000633,0
G006814,1
G002494,1
G002666,1
G012135,0
G012214,0
G012025,0
G010527,0
G010061,1
G012101,0
G004212,1
G009687,0
G010594,0
G003875,0
G009425,1
G010854,0
G002818,1
G011792,0
G003380,1
G009644,1
G012840,0
G007427,1
G012939,0
G012105,0
G011254,0
G013159,0
G009778,1
G001736,0
G007398,1
G011016,0
G004256,1
G011821,0
G002476,1
G010757,0
G011954,0
G003714,1
G012837,0
G001805,0
G000708,0
G011239,0
G013146,0
G005190,1
G012439,0
G005473,1
G000073,0
G007844,0
G005102,1
G006765,1
G009383,0
G010794,0
G001126,0
G001242,0
G011771,0
G002350,1
G011544,0
G006603,1
G006781,1
G009770,1
G004359,1
G001344,0
G000048,0
G012413,0
G004864,1
G008633,0
G006653,1
G001101,0
G010830,0
G009161,0
G008842,0
G009739,0
G007328,1
G007623,0
G000988,0
G010659,0
G002853,1
G011696,0
G008854,0
G000631,0
G001250,0
G003180,1
G000483,0
G009777,1
G009655,1
G003041,1
G005011,1
G012487,0
G007001,1
G003274,1
G007228,1
G003684,1
G006675,1
G006808,1
G004049,1
G001317,0
G003226,1
G001073,0
G004816,1
G012078,0
G010824,0
G009853,0
G005753,1
G010618,0
G013073,0
G004617,1
G003098,1
G013489,0
G006870,1
G001301,0
G007286,1
G006285,1
G012035,0
G012677,0
G005496,1
G005292,1
G009601,1
G010038,0
G001799,0
G009668,0
G005204,1
G008228,0
G005048,1
G006442,1
G008637,0
G008106,0
G002360,1
G013414,0
G003655,1
G007053,1
G011372,0
G001287,0
G013044,0
G004446,1
G011609,0
G002138,1
G006788,1
G010829,0
G009874,1
G011920,0
G012160,0
G012818,0
G006895,1
G009885,0
G012244,0
G010734,0
G008565,0
G007152,1
G000964,0
G006013,1
G004883,1
G000141,0
G012905,0
G008907,0
G006937,1
G006543,1
G005244,1
G011381,0
G010031,0
G004432,1
G011941,0
G000407,0
G008213,0
G009197,0
G011956,0
G010604,0
G010738,0
G012335,0
G010583,0
G009136,0
G008235,0
G011023,0
G011564,0
G011215,0
G011557,0
G004400,1
G005253,1
G000012,0
G004761,1
G001178,0
G010140,0
G010694,0
G002864,1
G006472,1
G006229,1
G009219,0
G002990,1
G009154,1
G011082,0
G007118,1
G011208,0
G007011,1
G011531,0
G012230,0
G011761,0
G008928,0
G001441,0
G000400,0
G002876,1
G009109,1
G013002,0
G012572,0
G011340,0
G007233,1
G003727,1
G002773,1
G009817,1
G000455,0
G009014,0
G008190,0
G001368,0
G003713,1
G010626,0
G001389,0
G009043,0
G001001,0
G007762,0
G003554,1
G004115,1
G009830,0
G001668,0
G003174,1
G012420,0
G009540,1
G013439,0
G000489,0
G003231,1
G003829,1
G010825,0
G012371,0
G005209,1
G007849,0
G011425,0
G005705,1
G005900,1
G008134,0
G000704,0
G005106,1
G012716,0
G003292,1
G008126,0
G011866,0
G010601,0
G009520,0
G010867,0
G012890,0
G004910,1
G004441,1
G013013,0
G000987,0
G013206,0
G012953,0
G007706,0
G006258,1
G011678,0
G006090,1
G010667,0
G005239,1
G001199,0
G009711,0
G012963,0
G007520,0
G006813,1
G009992,1
G009207,0
G008321,0
G009557,1
G010226,0
G007176,1
G004471,1
G000892,0
G010986,0
G001970,0
G005758,1
G006528,1
G006295,1
G007596,0
G009111,0
G003250,1
G006571,1
G006639,1
G007352,1
G013112,0
G009401,0
G007474,0
G013167,0
G012402,0
G001240,0
G002290,1
G002741,1
G008468,0
G004586,1
G009228,0
G001230,0
G009201,0
G006981,1
G005179,1
G010725,0
G004294,1
G001059,0
G006263,1
G011037,0
G000282,0
G009236,0
G009509,0
G000969,0
G010574,0
G003954,1
G001940,0
G012086,0
G001275,0
G000620,0
G012531,0
G001743,0
G001391,0
G002204,1
G009772,1
G009848,0
G003569,1
G010545,0
G010405,0
G006117,1
G009304,0
G006053,1
G003179,1
G003193,1
G009500,0
G006100,1
G007030,1
G000576,0
G010553,0
G006657,1
G007116,1
G012592,0
G006277,1
G009473,1
G012844,0
G011084,0
G005898,1
G005725,1
G010186,0
G010832,0
G000270,0
G000630,0
G011971,0
G003082,1
G003467,1
G006431,1
G013318,0
G007063,1
G003232,1
G005544,0
G010239,0
G004357,1
G013029,0
G002114,1
G008220,0
G010233,0
G013562,0
G003217,1
G003815,1
G008322,0
G012273,0
G002279,1
G004600,1
G000014,0
G013190,0
G001526,0
G002366,1
G004649,1
G011245,0
G010533,0
G000375,0
G013314,0
G006478,1
G000526,0
G009132,0
G008099,0
G006896,1
G010340,0
G003592,1
G011107,0
G007905,0
G002959,1
G011816,0
G000530,0
G003715,1
G004733,1
G009462,1
G001395,0
G009990,1
G011172,0
G009634,0
G010575,0
G004418,1
G012004,0
G005632,1
G009466,1
G006564,1
G004704,1
G001713,0
G005184,1
G000956,0
G006676,1
G003454,1
G009580,1
G013420,0
G008596,0
G002072,1
G001086,0
G010170,0
G000159,0
G007006,1
G012081,0
G009095,0
G000353,0
G006079,1
G006237,1
G008947,0
G011164,0
G007774,0
G002921,1
G008504,0
G004645,1
G000662,0
G007058,1
G010182,0
G003666,1
G007980,0
G000307,0
G010528,0
G004791,1
G002357,1
G011895,0
G011997,0
G001928,0
G013348,0
G003428,1
G008942,0
G003639,1
G001431,0
G001267,0
G001561,0
G013405,0
G011788,0
G010327,0
G007180,1
G004110,1
G007868,0
G004905,1
G007295,1
G000515,0
G000895,0
G008602,0
G000022,0
G011578,0
G006062,1
G000900,0
G000208,0
G000459,0
G010247,0
G002431,1
G008443,0
G009300,0
G003390,1
G009906,1
G003912,1
G005384,1
G008908,0
G000553,0
G009632,1
G010463,0
G003145,1
G006918,1
G002057,0
G001926,0
G000635,0
G006083,1
G008509,0
G013259,0
G007435,0
G008620,0
G012280,0
G000106,0
G003042,1
G010362,0
G001710,0
G000090,0
G007015,1
G010434,0
G003175,1
G000918,0
G007834,0
G006733,1
G001950,0
G011041,0
G006369,1
G000002,0
G008033,0
G006048,1
G009128,1
G013173,0
G002721,1
G008784,0
G006272,1
G003118,1
G011129,0
G013538,0
G010641,0
G009769,0
G003763,1
G000214,0
G000779,0
G003497,1
G012611,0
G002044,0
G008921,0
G005421,1
G006155,1
G009760,1
G008358,0
G011759,0
G012457,0
G010206,0
G008466,0
G012053,0
G004168,1
G010961,0
G003789,1
G008587,0
G000584,0
G005560,1
G001011,0
G000117,0
G006645,1
G012906,0
G004610,1
G001685,0
G012805,0
G008713,0
G001764,0
G001876,0
G012158,0
G011537,0
G010446,0
G003225,1
G000527,0
G007726,0
G002947,1
G004474,1
G012092,0
G005656,1
G008885,0
G006060,1
G000960,0
G006343,1
G003634,1
G001051,0
G008783,0
G008712,0
G003381,1
G003677,1
G005777,1
G012923,0
G006574,1
G005180,1
G001608,0
G003611,1
G001327,0
G006636,1
G005769,1
G010002,1
G000792,0
G008985,0
G003057,1
G010048,1
G001981,0
G011426,0
G003599,1
G000934,0
G012156,0
G007425,1
G005627,0
G001683,0
G004180,1
G012219,0
G006447,1
G004117,1
G000989,0
G011704,0
G011646,0
G002897,1
G003779,1
G005659,1
G011723,0
G003094,1
G003156,1
G011394,0
G001824,0
G007230,1
G001099,0
G010397,0
G002845,1
G009079,0
G003343,1
G000039,0
G006541,1
G013371,0
G008708,0
G003357,1
G009646,1
G011746,0
G011802,0
G010699,0
G011187,0
G012192,0
G007814,0
G012812,0
G009099,0
G008221,0
G013192,0
G010700,0
G002429,1
G005044,1
G005347,1
G008955,0
G011940,0
G004812,1
G008477,0
G000687,0
G004800,1
G007438,0
G002354,1
G006354,1
G012769,0
G004570,1
G008214,0
G002753,1
G009078,0
G008074,0
G009110,0
G001041,0
G007492,0
G001266,0
G013249,0
G007060,1
G000278,0
G005085,1
G010277,0
G009438,0
G002383,1
G000572,0
G001436,0
G012095,0
G009440,1
G005353,1
G011719,0
G010707,0
G005446,1
G001008,0
G004544,1
G012610,0
G002065,0
G001137,0
G009883,0
G013228,0
G005344,1
G010178,0
G000295,0
G009740,1
G010205,0
G008781,0
G011522,0
G002404,1
G010322,0
G003999,1
G013337,0
G003742,1
G011701,0
G013187,0
G002720,1
G013160,0
G005151,1
G002809,1
G009018,0
G000557,0
G006585,1
G004796,1
G002470,1
G003739,1
G004287,1
G009909,0
G002605,1
G000363,0
G006925,1
G001705,0
G002140,1
G003240,1
G002384,1
G007315,1
G004312,1
G009478,0
G001313,0
G013478,0
G003931,1
G006184,1
G012390,0
G001592,0
G013423,0
G002163,1
G002397,1
G000318,0
G009517,1
G011304,0
G005234,1
G005069,1
G004037,1
G008988,0
G003021,1
G009904,0
G011580,0
G008229,0
G009106,0
G005296,1
G003973,1
G005371,1
G004134,1
G000975,0
G007292,1
G009176,0
G000955,0
G009611,0
G009753,1
G012328,0
G009548,0
G013308,0
G005017,1
G011237,0
G009180,0
G010875,0
G007491,0
G001641,0
G001291,0
G011874,0
G001381,0
G001934,0
G004676,1
G013061,0
G011353,0
G010223,0
G000893,0
G007288,1
G004877,1
G012262,0
G007907,0
G008195,0
G013413,0
G010302,0
G009042,0
G010930,0
G002467,1
G007658,0
G010107,0
G009789,0
G001914,0
G011363,0
G002737,1
G000727,0
G007215,1
G008246,0
G001797,0
G003846,1
G006403,1
G010746,0
G010993,0
G000937,0
G002266,1
G000825,0
G007275,1
G011594,0
G001390,0
G003565,1
G009077,1
G005430,1
G007828,0
G005691,1
G007879,0
G001869,0
G008203,0
G011608,0
G007487,0
G009656,0
G000807,0
G004806,1
G012623,0
G012261,0
G010301,0
G013082,0
G006984,1
G010427,0
G009156,0
G007512,0
G008057,0
G004495,1
G002633,1
G012725,0
G008897,1
G008624,0
G007833,0
G004389,1
G000146,0
G006468,1
G002034,0
G013045,0
G001166,0
G011693,0
G002051,0
G003761,1
G010817,0
G004436,1
G003431,1
G008191,0
G012527,0
G007070,1
G004362,1
G010617,0
G009455,0
G001772,0
G003512,1
G000272,0
G008437,0
G002033,0
G012317,0
G009006,0
G013463,0
G003811,1
G012833,0
G009997,1
G004347,1
G010654,0
G000546,0
G003242,1
G008931,0
G008503,0
G011714,0
G009324,0
G011346,0
G012304,0
G010962,0
G007565,0
G000921,0
G013033,0
G011780,0
G006641,1
G012152,0
G007695,0
G008231,0
G007127,1
G004279,1
G002984,1
G000131,0
G007981,0
G002668,1
G007139,1
G003224,1
G009375,1
G007694,0
G005393,1
G000615,0
G003753,1
G001467,0
G004498,1
G003043,1
G009127,0
G002420,1
G005086,1
G003295,1
G006738,1
G001501,0
G009019,0
G001522,0
G013032,0
G011123,0
G004233,1
G007687,0
G008821,0
G004431,1
G012046,0
G000391,0
G012538,0
G011013,0
G007125,1
G005914,1
G012183,0
G008593,0
G004807,1
G012798,0
G011552,0
G008239,0
G008045,0
G003799,1
G003994,1
G011835,0
G011919,0
G009977,0
G006610,1
G005320,1
G004090,1
G007120,1
G002422,1
G005605,1
G001751,0
G001563,0
G012884,0
G012255,0
G000748,0
G000339,0
G008408,0
G011856,0
G001342,0
G000488,0
G007983,0
G012087,0
G003641,1
G000330,0
G012627,0
G003005,1
G006961,1
G004091,1
G011308,0
G009829,0
G002323,1
G006668,1
G007010,1
G004198,1
G003550,1
G009651,1
G008364,0
G004204,1
G013316,0
G011762,0
G012419,0
G013175,0
G012859,0
G006186,1
G001640,0
G009131,0
G000061,0
G001241,0
G005761,1
G005137,1
G002344,1
G002121,1
G001525,0
G007618,0
G000154,0
G000482,0
G006123,1
G007675,0
G007102,1
G012113,0
G001763,0
G008943,1
G007716,0
G009978,1
G012979,0
G007480,0
G006213,1
G004854,1
G002712,1
G006767,1
G004151,1
G012386,0
G001334,0
G013454,0
G011047,0
G008379,0
G009329,0
G013426,0
G000978,0
G010251,0
G013038,0
G003851,1
G008341,0
G004125,1
G012813,0
G011556,0
G004789,1
G002867,1
G011969,0
G001387,0
G005942,1
G003068,1
G012948,0
G003630,1
G013525,0
G012996,0
G003029,1
G002970,1
G011665,0
G009901,1
G011146,0
G008647,0
G006137,1
G008802,0
G004264,1
G000646,0
G006819,1
G002075,1
G012245,0
G000342,0
G008042,0
G001623,0
G007142,1
G005797,1
G007185,1
G001359,0
G008233,0
G005476,1
G010282,0
G012117,0
G010368,0
G013232,0
G000075,0
G002949,1
G004709,1
G010850,0
G011373,0
G010269,0
G008634,0
G013195,0
G002052,0
G002542,1
G001302,0
G005878,1
G007369,1
G011623,0
G001305,0
G008429,0
G012995,0
G002600,1
G002574,1
G011473,0
G003187,1
G012146,0
G002769,1
G004832,1
G004224,1
G012084,0
G002107,1
G002680,1
G010954,0
G001388,0
G008199,0
G013570,0
G012765,0
G002526,1
G007084,1
G001280,0
G000805,0
G001556,0
G013564,0
G011383,0
G004567,1
G010729,0
G004842,1
G003595,1
G006036,1
G006853,1
G010113,0
G008706,0
G004178,1
G001309,0
G009107,0
G003453,1
G003696,1
G004243,1
G011349,0
G002199,1
G008967,0
G004426,1
G006151,1
G000944,0
G000823,0
G005006,1
G006613,1
G012470,0
G008357,0
G005620,1
G004548,1
G012176,0
G002539,1
G005668,1
G009504,0
G005208,1
G012242,0
G012876,0
G003055,1
G003676,1
G007777,0
G007219,1
G006723,1
G003301,1
G003311,1
G007222,1
G008520,0
G010683,0
G005955,1
G010999,0
G012601,0
G000833,0
G011272,0
G003463,1
G013341,0
G007644,0
G000055,0
G012257,0
G003452,1
G006306,1
G010094,0
G001482,0
G004874,1
G008039,0
G012343,0
G003336,1
G006017,1
G004927,1
G009139,0
G005798,1
G011486,0
G010354,0
G011894,0
G005084,1
G006646,1
G012482,0
G011250,0
G005491,1
G000769,0
G002066,1
G013581,0
G011688,0
G007312,1
G008478,0
G011318,0
G004525,1
G011569,0
G010525,0
G002718,1
G002080,1
G011582,0
G008915,0
G000952,0
G008059,0
G002483,1
G010455,0
G009182,0
G011405,0
G001760,0
G009985,0
G004423,1
G006705,1
G009917,1
G005183,1
G008534,0
G003702,1
G004244,1
G000689,0
G003433,1
G004945,1
G000967,0
G000354,0
G013561,0
G010396,0
G002714,1
G004758,1
G012351,0
G011267,0
G006321,1
G005976,1
G003573,1
G005300,1
G001991,0
G012313,0
G001206,0
G004972,1
G003129,1
G006784,1
G003601,1
G006491,1
G008610,0
G005338,1
G012924,0
G008071,0
G008578,0
G007974,0
G013312,0
G001626,0
G000537,0
G008767,0
G007971,0
G004213,1
G006457,1
G003508,1
G008394,0
G009525,0
G007113,1
G011695,0
G002709,1
G005032,1
G006515,1
G004663,1
G004022,1
G001855,0
G010305,0
G002873,1
G003031,1
G009398,1
G001646,0
G003418,1
G003477,1
G000182,0
G011054,0
G001793,0
G003798,1
G003369,1
G011560,0
G011726,0
G007197,1
G000625,0
G005110,1
G006025,1
G011642,0
G008796,0
G011249,0
G013289,0
G000127,0
G005960,1
G003877,1
G011128,0
G004452,1
G007148,1
G003532,1
G010923,0
G000828,0
G009832,1
G007791,0
G000985,0
G011474,0
G011198,0
G007784,0
G010381,0
G005861,1
G002444,1
G008555,0
G010542,0
G000346,0
G000815,0
G006167,1
G011398,0
G003478,1
G006193,1
G011518,0
G012299,0
G005780,1
G002117,1
G010027,1
G000794,0
G013089,0
G006899,1
G002675,1
G000095,0
G004226,1
G003757,1
G002892,1
G002372,1
G011421,0
G013424,0
G003229,1
G007864,0
G006360,1
G013154,0
G007327,1
G006029,1
G011046,0
G011105,0
G001866,0
G004613,1
G010050,1
G002646,1
G002244,1
G005374,1
G002337,1
G000951,0
G011261,0
G001121,0
G010790,0
G002205,1
G000420,0
G000923,0
G009447,1
G008670,0
G010228,0
G005409,1
G005789,1
G005743,1
G007668,0
G005568,1
G008136,0
G001203,0
G010819,0
G005766,1
G008390,0
G001971,0
G011303,0
G004019,1
G010344,0
G003688,1
G001998,0
G004034,1
G003685,1
G011247,0
G001249,0
G002193,1
G002713,1
G009185,0
G002191,1
G004671,1
G005143,1
G005985,1
G006566,1
G007805,0
G011955,0
G006944,1
G011790,0
G012904,0
G009511,1
G010056,1
G010536,0
G010642,0
G002137,1
G001066,0
G000601,0
G004228,1
G010814,0
G007578,0
G000078,0
G007547,0
G002899,1
G004821,1
G009507,0
G013303,0
G006414,1
G009445,0
G009065,0
G012043,0
G008008,0
G005469,1
G005952,1
G006499,1
G011158,0
G003392,1
G005416,1
G002561,1
G010878,0
G008163,0
G002636,1
G005257,1
G003531,1
G008568,0
G001909,0
G012622,0
G013244,0
G000236,0
G012220,0
G001605,0
G007985,0
G009311,0
G011870,0
G003491,1
G007776,0
G011151,0
G001995,0
G002825,1
G013279,0
G010569,0
G001343,0
G008513,0
G001620,0
G011906,0
G005288,1
G002061,0
G008132,0
G002220,1
G009866,1
G006039,1
G000261,0
G013394,0
G010232,0
G012978,0
G009094,0
G003745,1
G002027,0
G006989,1
G004235,1
G001918,0
G001829,0
G009766,1
G012608,0
G012942,0
G006234,1
G013350,0
G012847,0
G006284,1
G004209,1
G012820,0
G000225,0
G008916,0
G010003,1
G009334,0
G006470,1
G013463,0
G010955,0
G000847,0
G004290,1
G005561,1
G002552,1
G011121,0
G000118,0
G008838,0
G005967,1
G008196,0
G012363,0
G008660,0
G007490,0
G000006,0
G005343,1
G009112,0
G010788,0
G004325,1
G001064,0
G002591,1
G008435,0
G013047,0
G009353,0
G011063,0
G003736,1
G010590,0
G003518,1
G006987,1
G011614,0
G010756,0
G006768,1
G005623,1
G001606,0
G001734,0
G010517,0
G010902,0
G013360,0
G009505,1
G011641,0
G003813,1
G001176,0
G010555,0
G010168,0
G011707,0
G001762,0
G005402,1
G002740,1
G002088,1
G002473,1
G006739,1
G006892,1
G012200,0
G007944,0
G012911,0
G009686,0
G004207,1
G006372,1
G010351,0
G009362,0
G010349,0
G000233,0
G008259,0
G007562,0
G009796,1
G006169,1
G011476,0
G003597,1
G006289,1
G004633,1
G000126,0
G007642,0
G006230,1
G001297,0
G001977,0
G013555,0
G013497,0
G010268,0
G012773,0
G005751,1
G008153,0
G003087,1
G013265,0
G006883,1
G013307,0
G007674,0
G003346,1
G008173,0
G013474,0
G005871,1
G006507,1
G002798,1
G000919,0
G001647,0
G005123,1
G005127,1
G013171,0
G004622,1
G006810,1
G000365,0
G011480,0
G002126,1
G008151,0
G012316,0
G012762,0
G008718,0
G013014,0
G000056,0
G000639,0
G000303,0
G010959,0
G005812,1
G001277,0
G012913,0
G010248,0
G004433,1
G003645,1
G004144,1
G002879,1
G012395,0
G006494,1
G010479,0
G010454,0
G005241,1
G013452,0
G010489,0
G006938,1
G007241,1
G009946,1
G010161,0
G002594,1
G011310,0
G002394,1
G000524,0
G006377,1
G006982,1
G006678,1
G003901,1
G001622,0
G012892,0
G005586,1
G013388,0
G007957,0
G007571,0
G011315,0
G006778,1
G012349,0
G010162,0
G000672,0
G004189,1
G000667,0
G003267,1
G001888,0
G011459,0
G008473,0
G009912,0
G011140,0
G012648,0
G009092,0
G007688,0
G006032,1
G008518,0
G006091,1
G006239,1
G007351,1
G007831,0
G000761,0
G006255,1
G001907,0
G012235,0
G012016,0
G012331,0
G003819,1
G006270,1
G004301,1
G005570,1
G007942,0
G010786,0
G004165,1
G011224,0
G005972,1
G003580,1
G002833,1
G005450,1
G003473,1
G006328,1
G000138,0
G007044,1
G004893,1
G002181,1
G010321,0
G007731,0
G003178,1
G004855,1
G004638,1
G005116,1
G013302,0
G007649,0
G004262,1
G012537,0
G001332,0
G010210,0
G012735,0
G010675,0
G007003,1
G009551,0
G006942,1
G008018,0
G006242,1
G009522,0
G000036,0
G006882,1
G013052,0
G010343,0
G004531,1
G010315,0
G004674,1
G012174,0
G006997,1
G001253,0
G011471,0
G003375,1
G002815,1
G004720,1
G006545,1
G010041,1
G004859,1
G007902,0
G011230,0
G008581,0
G008428,0
G001078,0
G010177,0
G004364,1
G012155,0
G000771,0
G010358,0
G012726,0
G008866,0
G000250,0
G009767,1
G007240,1
G003420,1
G010274,0
G010016,1
G008615,0
G004977,1
G004545,1
G005566,1
G007940,0
G000717,0
G008887,0
G012339,0
G002049,0
G005998,1
G006601,1
G007246,1
G004179,1
G004810,1
G010917,0
G013559,0
G007141,1
G007191,1
G001461,0
G005990,1
G009861,1
G010949,0
G002001,0
G012764,0
G012806,0
G008176,0
G000405,0
G000385,0
G013512,0
G013565,0
G010345,0
G001634,0
G008117,0
G004785,1
G013526,0
G006971,1
G003926,1
G004159,1
G007450,0
G013141,0
G008416,0
G002194,1
G011329,0
G012662,0
G010017,1
G001016,0
G005125,1
G013165,0
G007419,1
G007410,1
G008990,0
G002872,1
G000010,0
G010137,0
G001839,0
G004805,1
G000256,0
G007027,1
G005714,1
G012678,0
G003325,1
G007715,0
G001582,0
G011149,0
G000925,0
G002780,1
G010701,0
G007892,0
G006133,1
G013217,0
G005321,1
G007313,1
G007103,1
G006043,1
G003776,1
G004836,1
G012329,0
G004965,1
G010972,0
G000540,0
G007484,0
G002746,1
G003720,1
G006483,1
G006820,1
G009338,0
G013320,0
G004469,1
G000668,0
G007576,0
G011212,0
G008550,0
G005064,1
G011024,0
G010976,0
G001354,0
G013324,0
G007115,1
G002460,0
G008663,0
G002704,1
G003331,1
G008054,0
G011830,0
G009589,1
G003585,1
G008995,0
G005646,1
G003377,1
G001257,0
G006191,1
G011705,0
G009443,0
G005349,1
G011004,0
G012491,0
G011477,0
G011126,0
G004176,1
G004911,1
G001853,0
G006317,1
G012973,0
G009758,0
G002106,1
G000134,0
G013429,0
G005030,1
G000929,0
G000824,0
G007577,0
G011633,0
G001532,0
G001215,0
G000505,0
G012478,0
G010189,0
G006531,1
G003073,1
G010151,0
G009577,1
G009087,0
G013117,0
G008648,0
G006620,1
G009274,0
G003710,1
G007890,0
G004850,1
G004749,1
G004269,1
G011715,0
G012327,0
G011795,0
G002145,1
G008906,0
G004187,1
G010407,0
G005302,1
G002924,1
G006589,1
G001811,0
G003487,1
G007420,1
G003142,1
G010020,0
G009348,0
G001325,0
G004313,1
G007495,0
G008703,0
G009873,0
G008692,1
G013584,0
G010049,1
G009581,1
G011912,0
G010579,0
G005542,1
G011429,0
G006173,1
G001541,0
G009410,1
G002682,1
G012418,0
G011186,0
G006314,1
G001192,0
G005294,1
G001543,0
G011494,0
G011517,0
G007057,1
G002540,1
G000954,0
G007242,1
G006732,1
G004847,1
G006802,1
G008011,0
G004331,1
G008925,0
G005335,1
G007331,1
G009349,0
G004730,1
G011487,0
G006542,1
G011175,0
G005306,1
G005162,1
G007861,0
G002157,1
G001063,0
G010809,0
G001168,0
G011415,0
G003637,1
G007652,0
G005589,1
G011131,0
G007193,1
G004492,1
G007267,1
G011333,0
G004981,1
G008336,0
G011900,0
G011770,0
G004947,1
G002783,1
G000718,0
G010012,1
G002503,1
G004361,1
G004172,1
G008083,0
G007511,0
G000396,0
G007187,1
G002857,1
G004493,1
G001366,0
G011299,0
G008788,0
G012145,0
G013585,0
G005918,1
G004969,1
G002915,1
G010519,0
G005645,0
G003767,1
G003441,1
G012044,0
G012325,0
G007358,1
G006807,1
G009880,0
G002144,1
G005105,1
G005074,1
G001572,0
G004080,1
G001123,0
G002787,1
G002968,1
G002505,1
G005989,1
G011658,0
G008868,0
G011001,0
G007165,1
G011541,0
G000729,0
G007588,0
G007544,0
G000413,0
G011339,0
G009709,0
G005746,1
G007669,0
G000826,0
G003268,1
G003975,1
G008809,0
G008307,0
G000418,0
G011262,0
G009818,0
G006749,1
G008968,1
G012378,0
G011089,0
G006052,1
G002083,1
G008946,0
G010739,0
G012162,0
G003374,1
G005727,1
G004108,1
G010637,0
G004381,1
G007724,0
G001067,0
G003914,1
G013480,0
G005537,1
G008003,0
G005388,1
G005733,1
G011691,0
G002739,1
G005053,1
G004001,1
G009761,0
G002428,1
G011939,0
G006834,1
G010124,0
G001688,0
G000852,0
G011739,0
G006304,1
G009088,0
G012785,0
G005879,1
G008528,0
G002840,1
G011280,0
G004612,1
G009541,0
G009208,0
G011009,0
G009824,0
G002490,1
G011923,0
G006906,1
G007391,1
G011444,0
G002850,1
G006666,1
G005882,1
G010263,0
G004453,1
G009950,1
G007422,1
G013601,0
G009828,1
G012839,0
G006485,1
G002480,0
G006618,1
G010458,0
G011152,0
G013516,0
G006097,1
G011252,0
G013246,0
G002142,1
G013297,0
G011311,0
G005189,1
G012185,0
G012238,0
G011549,0
G002745,1
G007254,1
G013285,0
G003507,1
G001680,0
G004250,1
G003148,1
G008131,0
G010487,0
G007005,1
G000581,0
G009663,0
G012992,0
G004071,1
G013501,0
G003344,1
G013185,0
G007405,1
G012776,0
G003673,1
G000560,0
G005238,1
G007806,0
G013408,0
G011042,0
G000513,0
G012922,0
G001082,0
G001665,0
G009205,0
G001932,0
G002981,1
G001151,0
G002839,1
G005950,1
G008309,0
G008933,0
G002849,1
G005178,1
G011868,0
G000831,0
G008312,0
G004753,1
G011327,0
G000994,0
G007739,0
G000636,0
G004466,1
G012557,0
G006800,1
G007988,0
G007080,1
G006967,1
G004143,1
G007028,1
G009184,1
G000877,0
G004870,1
G005316,1
G005223,1
G000005,0
G003052,1
G005692,1
G003125,1
G010853,0
G002492,1
G013366,0
G003855,1
G013126,0
G004778,1
G009908,1
G007510,0
G006458,1
G006294,1
G001149,0
G011454,0
G000575,0
G003770,1
G011929,0
G004147,1
G000854,0
G010175,0
G010967,0
G005920,1
G013122,0
G013404,0
G009359,1
G006615,1
G006003,1
G009164,0
G010894,0
G004496,1
G008174,0
G006656,1
G012040,0
G002369,1
G012308,0
G004781,1
G012324,0
G007993,0
G002951,1
G005626,1
G006972,1
G008717,0
G010648,0
G013209,0
G001842,0
G005987,1
G000538,0
G002807,1
G005802,1
G005597,0
G007207,1
G007344,1
G012534,0
G007561,0
G008097,0
G011368,0
G000785,0
G012250,0
G001410,0
G010730,0
G000155,0
G007807,0
G003010,1
G001687,0
G011094,0
G004015,1
G007456,0
G012914,0
G003864,1
G002734,1
G001896,0
G005443,1
G000570,0
G006710,1
G005855,1
G001817,0
G010258,0
G008320,0
G003395,1
G003328,1
G009779,0
G006103,1
G002976,1
G000981,0
G010493,0
G000191,0
G009332,0
G005089,1
G000700,0
G005387,1
G000607,0
G012469,0
G000302,0
G003421,1
G010773,0
G001061,0
G010758,0
G003445,1
G001070,0
G010717,0
G002206,1
G009436,0
G007340,1
G008209,0
G007680,0
G011313,0
G013504,0
G004643,1
G007684,1
G012947,0
G009008,0
G007997,0
G011260,0
G012741,0
G005601,1
G009152,0
G007023,1
G004894,1
G000226,0
G003355,1
G005896,1
G010678,0
G008755,0
G003437,1
G001694,0
G006894,1
G001046,0
G003447,1
G012758,0
G008051,0
G009147,0
G001394,0
G010928,0
G011297,0
G004736,1
G004497,1
G001219,0
G013447,0
G006428,1
G006016,1
G009720,1
G003988,1
G004912,1
G009493,0
G004494,1
G006945,1
G005700,1
G008353,0
G012260,0
G000957,0
G011984,0
G011427,0
G002870,1
G011970,0
G004434,1
G004974,1
G002962,1
G002201,1
G000099,0
G011812,0
G002558,1
G011376,0
G008446,0
G012116,0
G004200,1
G009638,0
G005540,0
G001649,0
G012875,0
G012916,0
G012184,0
G009889,1
G011384,0
G006198,1
G006296,1
G004500,1
G001155,0
G002256,1
G009875,0
G003171,1
G007401,1
G010249,0
G007159,1
G012283,0
G002418,1
G003109,1
G004549,1
G011916,0
G005424,1
G002050,0
G013169,0
G011836,0
G009209,1
G008816,0
G009931,0
G000263,0
G011938,0
G011562,0
G004062,1
G005535,0
G006617,1
G008121,0
G008156,0
G001803,0
G004737,1
G007426,1
G002386,1
G006695,1
G005760,1
G001960,0
G002977,1
G008681,0
G001844,0
G001735,0
G002912,1
G011412,0
G008339,0
G002715,1
G001987,0
G009562,0
